# Romanized Bengali → Bengali spelling map.
#
# How people actually type Bengali in Latin letters, and what they mean by it.
# Chat spelling drops vowels wholesale ("tmr" for তোমার, "amk" for আমাকে), and
# no phonetic rule recovers a vowel that was never typed, so those spellings
# are listed outright. Colloquial and regional inflections ("boltiso" →
# বলতিসো) are here for the same reason.
#
# Derived from the romanized Bengali frequency list in wmkeyboard-data
# (data/bn/bn_rom.txt.gz), limited to spellings seen 5+ times. The 2000
# most frequent entries were reviewed a second time.
#
# Format: spelling<TAB>bengali   (one mapping per line; # starts a comment)
# A spelling may repeat to offer several forms, most-preferred first.
# Loaded after en_bn.tsv, so the hand-written loanword spellings win a tie.
# Hand edits here are welcome and outrank everything the generator produced.
white	হোয়াইট
alochona	আলোচনা
attack	অ্যাটাক
collage	কোলাজ
dabo	দাবো
ghumaisi	ঘুমাইসি
ig	আই জি
jinishta	জিনিষটা
kokhonoi	কখনই
log	লগ
nahian	নাহিয়ান
neshakhor	নেশাখোর
netri	নেত্রী
november	নভেম্বর
rakhsi	রাখসি
season	সিজন
sohan	সোহান
volunteer	ভলান্টিয়ার
ala	আলা
bairer	বাইরের
bolonai	বলোনাই
bulbuler	বুলবুলের
chakri	চাকরি
don	ডন
emergency	ইমার্জেন্সি
gopone	গোপনে
hoya	হয়া
jole	জোলে
koisilam	কয়েছিলাম
korbana	করবানা
koreu	করেউ
koyda	কয়দা
krtisi	কৃত্তিসি
norix	নরিক্স
nur	নূর
omon	অমন
pap	পাপ
parbone	পরবোনে
pochondo	পছন্দো
roise	রয়েসে
sali	সালি
sm	এসএম
sokh	সখ
talha	তালহা
thakbini	থাকবিনি
thaklei	থাকলেই
tola	তোলা
vaire	ভাইরে
yeah	ইয়েহ
aiso	আইসো
an	এন
beshie	বেশি
chocolate	চকলেট
cool	কুল
deho	দেহো
dici	দিচি
duide	দুইদে
ekjn	একজন
fifa	ফিফা
honei	হনেই
khacche	খাচ্চে
kheli	খেলি
korabo	করাবো
minutes	মিনিটস
mrittika	মৃত্তিকা
nafi	নাফি
nicche	নিচে
nxt	নেক্সট
pash	পাশ
present	প্রেজেন্ট
profile	প্রোফাইল
prottek	প্রোটেক
rakhse	রাখসে
rasta	রাস্তা
rater	রাতের
rek	রেক
shoi	শয়
shunei	শুনেই
suggestion	সাজেশন
usss	আসস
yo	ইও
abba	আব্বা
aroshi	অরোশি
asek	আসেক
bapek	বাপেক
biyete	বিয়েতে
blue	ব্লু
buk	বুক
chelere	ছেলেরে
dare	ডারে
dlt	ডেলিট
due	ডিউ
gondho	গন্ধো
hack	হ্যাক
husband	হাজব্যান্ড
jabona	জাবোনা
jacce	জাচ্চে
kinte	কিন্তে
koyjon	কয়জন
marbe	মারবে
mitthuk	মিঠুক
nia	নিয়া
niyo	নিয়ো
odvut	অদ্বুত
porashuna	পড়াশুনা
rafsan	রাফসান
regular	রেগুলার
rosh	রশ
series	সিরিজ
thakena	থাকেনা
true	ট্রু
vudai	ভুদাই
yay	ইয়ে
akdin	একদিন
bhule	ভুলে
buisi	বুয়িসি
bulbule	বুলবুলে
chilm	চিলম
dan	দান
dawa	দাওয়া
depression	ডিপ্রেশন
dibinan	দিবিনান
dulavai	দুলাভাই
emnei	এমনেই
end	এন্ড
fokir	ফকির
hati	হাতি
hishebe	হিসেবে
houk	হাউক
jayga	জায়গা
jne	জানে
kapor	কাপড়
naaa	না
ogula	ওগুলা
parta	পারতা
people	পিপল
personally	পার্সোনালি
pinkur	পিংকুর
rudro	রুদ্র
sheta	শেতা
signature	সিগনেচার
sobi	সবি
spain	স্পেইন
straight	স্ট্রেট
added	এডেড
amrau	আমরাও
arame	আরামে
besto	বেস্টো
chii	চিই
dekhanor	দেখানোর
dhakay	ঢাকায়
dhoka	ধোকা
dhuka	ধুকা
duitai	দুইটাই
eidik	এইডিক
eke	একে
emnite	এমনিতে
handle	হ্যান্ডেল
khacchi	খাঁচি
korona	করোনা
laf	লাফ
lagaye	লাগায়
leader	লিডার
marse	মার্স
rafar	রাফার
show	শো
tari	তারি
taste	টেস্ট
thakbone	থাকবোনে
topper	টপার
want	ওয়ান্ট
win	উইন
api	এপিআই
bache	ব্যাচ
bissash	বিশ্বাস
brain	ব্রেইন
button	বাটন
chine	চিনে
choose	চুজ
commarce	কমার্স
dhor	ধর
dil	দিল
experience	এক্সপেরিয়েন্স
fee	ফি
gola	গোলা
gram	গ্রাম
jan	জান
koijon	কয়েকজন
loge	লগে
most	মোস্ট
neya	নেয়া
pase	পাশে
prema	প্রেমা
satheu	সাথে
still	স্টিল
tag	ট্যাগ
tole	টলে
address	এড্রেস
arekjon	আরেকজন
baraye	বারায়
bichar	বিচার
bujhina	বুঝিনা
chelera	ছেলেরা
dekhinai	দেখিনাই
dhorle	ধরলে
ferot	ফেরত
focus	ফোকাস
font	ফন্ট
home	হোম
khane	খানে
kissu	কিছু
koronai	করোনাই
lite	লাইট
lucky	লাকি
milaye	মিলায়
mix	মিক্স
onekdin	অনেকদিন
thakbena	থাকবেনা
upload	আপলোড
bhoy	ভয়
bolinai	বলিনাই
bujlam	বুঝলাম
cacche	ছাঁচে
dule	দুলে
flash	ফ্ল্যাশ
ghumao	ঘুমাও
gol	গোল
hang	হ্যাং
holud	হলুদ
information	ইনফরমেশন
khaiso	খাইসো
kopal	কোপাল
mor	মোর
mute	মিউট
obosta	অবস্থা
paina	পাইনা
porsudin	পর্সুদিন
samna	সামনা
shoii	শোই
sondhay	সন্ধ্যায়
table	টেবিল
vaba	ভাবা
abid	আবিদ
baap	বাপ
boloto	বলোত
bow	বাউ
chehara	চেহারা
cokh	চোখ
deuna	দেউনা
dhar	ধার
dinsheshe	দিনশেষে
ditei	দিতেই
embai	এমবাই
faul	ফাউল
fight	ফাইট
gechi	গেছি
guru	গুরু
hemel	হেমেল
humm	হুম
jaie	জাই
jaygay	জায়গায়
jehutu	যেহেতু
mojar	মজার
mr	মিস্টার
nijeke	নিজেকে
odei	ওদেই
record	রেকর্ড
sense	সেন্স
study	স্টাডি
tan	তান
youtube	ইউটিউব
aca	এখানে
ame	আমে
biriyani	বিরিয়ানি
chire	চিড়ে
company	কোম্পানি
deserve	ডিজার্ভ
details	ডিটেইলস
guai	গুয়াই
gushti	গুশটি
iftari	ইফতারি
jaber	জাবের
jea	জেয়া
jiboneu	জীবনেও
kane	কানে
khetre	ক্ষেত্রে
korti	করতি
kos	কস
leu	লেউ
madarchod	মাদারচোড
nebone	নেবোনে
once	ওয়ান্স
rojar	রোজার
rong	রঙ
rouna	রৌণা
sada	সাদা
samni	সামনি
secret	সিক্রেট
shathe	সাথে
shot	শট
sohoj	সহজ
thikmoto	ঠিকমতো
well	ওয়েল
without	উইদাউট
aci	এখনি
aisile	আইসিলে
apnr	আপনার
apple	আপল
arafate	আরাফাতে
chaisilo	চাইসিলো
chere	ছেড়ে
cheyeu	ছেয়েউ
choice	চয়েস
dice	ডাইস
dupure	দুপুরে
ekjoner	একজনের
ete	এতে
etoi	এতোই
evabei	এভাবেই
favourite	ফেভারিট
fun	ফান
gotobar	গতোবার
haram	হারাম
high	হাই
hobir	হবির
huu	হুু
kace	কাছে
kadtisi	কাডটিসি
kaire	কায়রে
kare	করে
khaw	খাও
korisile	করিসিলে
lekhbo	লেখবো
market	মার্কেট
moton	মতন
raat	রাত
seitai	সেইটাই
shezanek	শেজানেক
tiktoker	টিকটোকার
tulbo	তুলবো
tuly	তুলি
agee	আগে
ashbone	আশবোনে
ashenai	আশেনাই
bomi	বোমি
bosho	বোশো
bujhate	বুঝাতে
control	কন্ট্রোল
dako	ডাকো
deal	ডিল
even	এভেন
feli	ফেলি
gone	গোন
holona	হলোনা
janlam	জানলাম
jevabe	যেভাবে
korbina	করবিনা
nari	নারী
nicchi	নিচ্চি
offer	অফার
porbi	পরবি
prep	প্রেপ
sondeho	সন্দেহো
tana	তানা
vaiyar	ভাইয়ার
ani	আনি
aschilo	আসছিলো
barabo	বারাবো
bare	বারে
bolis	বলিস
boshbo	বোশবো
buet	বুয়েট
buke	বুকে
certificate	সার্টিফিকেট
cilena	চিলেনা
codon	কোডন
course	কোর্স
deina	দেইনা
dekte	দেখতে
dhori	ধরি
dick	ডিক
fresh	ফ্রেশ
friends	ফ্রেন্ডস
galaxy	গ্যালাক্সি
hide	হাইড
hocchi	হোছি
honey	হানি
janaye	জানায়
khor	খোর
korbinan	করবিনান
mach	মাছ
nik	নিক
nokol	নকল
obossoy	অবশ্যই
original	অরিজিনাল
paisilam	পেয়েছিলাম
paris	পারিস
pokkhe	পক্ষে
president	প্রেসিডেন্ট
salman	সালমান
sate	সাতে
sweet	সুইট
tv	টিভি
upurer	উপুরের
valobashe	ভালোবাসে
again	আবার
amount	এমাউন্ট
asholeo	আশোলেও
banau	বানাও
dekhano	দেখানো
dekhla	দেখলা
dhorbo	ধরবো
double	ডাবল
holeo	হলেও
khankir	খানকির
kortesi	করতেসি
koster	কস্টার
location	লোকেশন
mante	মানতে
monei	মনেই
niya	নিয়া
painai	পাইনাই
proyojon	প্রয়োজন
ro	রো
roome	রুমে
shikkha	শিক্ষা
should	শুড
sing	সিং
solve	সলভ
suna	সুনা
takay	তাকায়
touch	টাচ
wedding	ওয়েডিং
because	বিকজ
bidesh	বিদেশ
bujhso	বুঝো
care	কেয়ার
chalte	চলতে
chode	ছোডে
dekhber	দেখবার
discount	ডিসকাউন্ট
ehuno	এহনো
hii	হাই
ily	আইলাই
jake	জেক
jemba	জেম্বা
khojo	খোজো
khoti	খোটি
kitti	কিট্টি
koisilm	কয়েছিলম
korboi	করবই
kotobar	কতবার
loker	লোকের
manushek	মানুষেক
marber	মার্বার
mejaj	মেজাজ
muk	মুক
nil	নিল
panjabi	পাঞ্জাবি
parbu	পারবু
peth	পেথ
rodro	রদ্রো
sunlam	শুনলাম
tomer	তোমার
vabtam	ভেবতাম
virgin	ভার্জিন
actually	এক্সচুয়ালি
april	এপ্রিল
asob	আসব
background	ব্যাকগ্রাউন্ড
ball	বল
boshi	বোশি
bujhai	বুঝাই
chino	চিনো
choltese	চলতেসে
daraye	ডারায়ে
dekhtesi	দেখতেসি
dhong	ধোং
difference	ডিফারেন্স
ekek	একেক
geleu	গেলেউ
genji	গেঞ্জি
gun	গান
halal	হালাল
hater	হাটার
hosche	হোসছে
houa	হোয়া
jadu	জাদু
jeye	জেয়ে
kadbo	কাডবো
koilam	কয়েছিলাম
korate	করাতে
kote	কোটে
kutte	কুট্টে
lagbene	লাগবেনে
lekho	লেখো
lekhse	লেখসে
lekhte	লেখতে
moddi	মোদ্দি
music	মিউজিক
pabone	পাবোনে
pashapashi	পাশাপাশি
porese	পড়েসে
project	প্রজেক্ট
shali	শালি
shokal	শোকাল
simir	সিমির
threat	থ্রেট
vabir	ভাবির
akai	আকাই
akbar	আকবর
alif	আলিফ
angry	এঙ্গ্রি
ashik	আশিক
bashi	বাশি
bujhaye	বুঝায়
cai	চাই
chauna	চাউনা
cholbe	চলবে
collection	কালেকশন
congratulations	কংগ্রাচুলেশনস
cuz	কাজিন
dekhbir	দেখবির
dhukte	ধুকতে
enjoy	এনজয়
give	গিভ
hare	হারে
house	হাউস
jonmo	জন্ম
kinto	কিন্তু
korchi	করছি
lagaise	লাগাইসে
mnush	মানুষ
noshto	নষ্ট
pocket	পকেট
pure	পুরে
pust	পুস্ট
rajniti	রাজনীতি
reshare	রিশেয়ার
students	স্টুডেন্টস
uthse	উঠসে
agaye	আগায়ে
banabi	বানাবি
bolli	বলি
bosorer	বছরের
boyosh	বয়স
bristy	ব্রিস্টি
chasse	ছাসে
dhakar	ঢাকার
dhorei	ধরে
dicci	দিচ্ছি
edik	এদিক
ekhno	এখনো
explain	এক্সপ্লেইন
janis	জানিস
jannat	জান্নাত
jauar	জৌর
june	জুন
kado	কাদো
kadte	কাঁটে
league	লিগ
mehbubak	মেহবুবাক
mizan	মিজান
nijere	নিজের
oree	ওরে
porba	পূর্ব
porikkhar	পরীক্ষার
porpor	পরপর
shuyer	শুয়ের
star	স্টার
unsent	এনসেন্ট
apa	আপা
bish	বিশ
bohu	বহু
bosh	বোশ
byee	ব্যাই
cele	সেলে
chaccho	ছাচ্ছো
character	ক্যারেক্টার
confused	কনফিউজড
cox	কক্স
days	ডেইস
dehe	দেহে
dekhtam	দেখতাম
deunai	দেওনাই
dudu	দুদু
ekon	এখন
etar	এটার
guya	গুয়া
hoiso	হইসো
hola	হোলা
hoyei	হয়ে
impossible	ইমপসিবল
inch	ইঞ্চ
jornno	জরনো
kale	কালে
keh	কেহ
kena	কেনা
khelbo	খেলবো
left	লেফট
majhkhane	মাঝখানে
mine	মাইন
murgir	মুরগির
nanubari	নানুবাড়ি
othoba	অথবা
partese	পারটেসে
performance	পারফরম্যান্স
pise	পিসে
porashona	পড়াশোনা
repost	রিপোস্ট
satha	সাথা
say	সে
shami	শামি
shawwa	শাওয়া
telegram	টেলিগ্রাম
thakto	থাকতো
trend	ট্রেন্ড
ultra	আল্ট্রা
uthte	উঠতে
vabte	ভাবতে
aitai	এইটাই
blackmail	ব্ল্যাকমেইল
bohut	বহুত
boys	বয়স
chamrar	চমরার
dekhen	দেখেন
depend	ডিপেন্ড
did	ডিড
different	ডিফারেন্ট
dipur	দিপুর
feelings	ফিলিংস
felso	ফেলসো
forward	ফরওয়ার্ড
handsome	হ্যান্ডসাম
kadi	কাদি
khalifa	খলিফা
khamokha	খামোখা
khuja	খুঁজা
king	কিং
kota	কোটা
lisi	লিসি
lokjon	লোকজন
lucche	লুচ্ছে
mainly	মেইনলি
mathe	মাথে
mental	মেন্টাল
muslim	মুসলিম
nak	নাক
notification	নোটিফিকেশন
nude	নিউড
nusrat	নুসরাত
operation	অপারেশন
roisi	রইসি
rubaiyah	রুবায়াহ
samiul	সামিউল
screen	স্ক্রিন
sexan	সেক্সান
sheikh	শেখ
smart	স্মার্ট
soto	সোটো
toiri	তোরি
where	হোয়্যার
zihad	জিহাদ
accident	এক্সিডেন্ট
bojo	বোজো
bolteso	বলতেসো
committe	কমিটে
deep	ডিপ
ekn	এখন
gale	গালে
ghumate	ঘুমাতে
hamja	হামজা
hashi	হাশি
hobina	হবিনা
january	জানুয়ারি
kaoke	কাওকে
khelbi	খেলবি
kicui	কিছুই
krise	ক্রাইসিস
lagbei	লাগবে
meyei	মেয়ে
minimum	মিনিমাম
naah	না
ordhek	অর্ধেক
palta	পালটা
parinai	পারিনাই
parto	পার্টো
pichone	পিছনে
pola	পোলা
preme	প্রেমে
raisar	রাইসার
rakhar	রাখার
sahosh	সাহস
samnei	সামনে
sarker	সরকার
shahriar	শাহরিয়ার
shantite	শান্তিতে
slow	স্লো
adi	আদি
akhno	আখনো
august	অগাস্ট
aymaner	আইমানের
babar	বাবার
bananor	বানানোর
bichi	বিচি
bolleu	বলেউ
bondhur	বন্ধুর
buje	বুঝে
chalak	চালাক
cokhe	চোখে
dah	দাহ
department	ডিপার্টমেন্ট
dharona	ধারণা
dibana	দিবানা
fine	ফাইন
gann	গান
hisabe	হিসাবে
hoini	হইনি
huge	হিউজ
jacchena	যাচ্ছেনা
jainai	জাইনাই
kaaj	কাজ
khanki	খাঁকি
koccheu	কিছুই
konekar	কোনেকার
kothao	কোথাও
lagabo	লাগাবো
milad	মিলাদ
modhe	মধ্যে
nama	নাম
october	অক্টোবর
oneker	ওনের
peye	পেয়ে
photo	ফটো
pod	পড়
porshu	পরশু
prio	প্রিও
python	পাইথন
rai	রাই
retake	রিটেক
seri	সেরি
sibga	সিবগা
soja	সোজা
taao	তাও
takai	তাকাই
their	দেয়ার
uthsi	উঠসি
ajob	আজব
amin	আমিন
banana	বানানা
bhuda	ভুদা
bin	বিন
bolona	বলোনা
buja	বুঝা
chaye	চায়ে
chikon	চিকন
china	চীন
computer	কম্পিউটার
daikto	ডাইক্টো
dakle	ডাকলে
dalu	দালু
daua	দাওয়া
deha	দেহা
deshe	দেশে
dileo	দিলেও
disaw	দিসাও
egypt	ইজিপ্ট
gecey	গেসে
hathe	হাতে
hober	হবের
inter	ইন্টার
khabu	খাবু
khelnar	খেলনার
khomota	ক্ষমতা
kolei	কলে
lekhi	লেখি
let	লেট
lom	লম
lover	লাভার
mora	মোরা
naw	নও
negative	নেগেটিভ
nijey	নিজে
oitau	ওইটাও
okba	ওকবা
onnokisu	আরও কিছু
osustho	অসুস্থ
piche	পিছে
porsilam	পড়ছিলাম
prokash	প্রকাশ
questions	কোশ্চেনস
ragday	রাগডে
schoole	স্কুলে
seitau	সেইটা
shaap	শাপ
strong	স্ট্রং
theka	থেকা
them	দেম
there	দেয়ার
amma	আম্মা
atke	আটকে
available	এভেইলেবল
barai	বারাই
bolenai	বলেনাই
bujhbe	বুঝবে
cartoon	কার্টুন
chiii	চিই
cigarette	সিগারেট
crest	ক্রেস্ট
dag	দাগ
dekhacche	দেখাচ্ছে
dhakai	ঢাকাই
diben	দিবেন
everything	এভরিথিং
fal	ফল
file	ফাইল
france	ফ্রান্স
ghori	ঘড়ি
girlfriend	গার্লফ্রেন্ড
gotobosor	গত বছর
gudam	গুদাম
hoyche	হয়েছে
hyse	হ্যাসে
jobor	জবর
jonek	জোনেক
kotota	কতটা
lagsilo	লাগসিলো
liber	লিবার
liyei	লিয়ে
lubricant	লুব্রিকান্ট
mangsho	মাংসো
mathar	মাথার
moment	মোমেন্ট
moneholo	মনেহোলো
nay	নাই
oituk	ওইটুক
onekkisu	অনেকিসু
onekkisui	অনেকিসুই
pathabo	পাঠাবো
queen	কুইন
return	রিটার্ন
sabdhan	সাবধান
sahos	সাহস
select	সিলেক্ট
selfie	সেলফি
tane	তানে
unar	ওনার
vabei	ভেবে
valovabe	ভালোভাবে
vlobasha	ভালোবাশা
vor	ভোর
vorosha	বরশা
wifi	উইফাই
abol	আবোল
alvi	আলভি
badir	বাদির
chinte	চিন্তে
collect	কালেক্ট
dekhbu	দেখবু
dewai	দেওয়াই
doggy	ডগি
exactly	এক্সাক্টলি
fault	ফল্ট
hei	হে
instai	ইনস্টাই
interest	ইন্টারেস্ট
joraye	জরায়ে
kalk	কালক
kisudin	কিছুদিন
kotodur	কতদূর
makeup	মেকআপ
mamir	মামির
map	ম্যাপ
mojai	মজাই
pete	পেটে
pin	পিন
pizza	পিজা
premium	প্রিমিয়াম
russian	রাশিয়ান
seidin	সেইদিন
shift	শিফট
supporter	সাপোর্টার
tabol	তাবল
thekeu	থেকেও
tokhono	তখনও
toxic	টক্সিক
university	ইউনিভার্সিটি
apnara	আপনারা
asen	আসেন
banale	বনালে
battery	ব্যাটারি
bessa	বেশ
bhoi	ভয়
bishesh	বিশেষ
boluk	বলুক
borolok	বড়লোক
bridge	ব্রিজ
bujhbo	বুঝবো
chada	চাদা
chaw	চাও
chelek	ছেলেক
cheleta	ছেলেটা
daitto	দাইত্ত
dekhaise	দেখাইছে
deyar	দেয়ার
elakar	এলাকার
henei	হেনেই
interested	ইন্টারেস্টেড
jite	জিতে
jotodur	যতদূর
khailam	খাইলাম
korce	করছে
likhe	লিখে
maximum	ম্যাক্সিমাম
mehedi	মেহেদি
mock	মক
normally	নরমালি
onujayi	অনুযায়ী
poster	পোস্টার
raag	রাগ
saader	সাদের
salar	সালার
saruk	সারুক
saul	সাউল
stock	স্টক
tulse	তুলসে
vange	ভাঙে
vibe	ভাইব
vodro	বদ্রো
apnader	আপনাদের
ashche	আছে
atua	আটুয়া
bishal	বিশাল
boltesi	বলতেছি
boom	বুম
coffee	কফি
dabi	দাবি
dari	দাড়ি
dekhabe	দেখাবে
dhuye	ধুয়ে
diyeu	দিয়েউ
dukkho	দুঃখ
eidai	এইদাই
ekbaro	একবারো
february	ফেব্রুয়ারি
ghura	ঘোরা
hasi	হাসি
hug	হাগ
jaccho	যাচ্ছো
janoi	জানোই
jhemala	ঝেমালা
kade	কাঁদে
khula	খোলা
kindly	কিন্ডলি
kocce	কোচে
login	লগইন
manager	ম্যানেজার
marisi	মারিসি
mukhosto	মুখোস্তো
nijeder	নিজেদের
nijerai	নিজেরাই
norom	নরম
paila	পাইলা
porlei	পরলেই
raw	রো
rikshai	রিকশাই
romantic	রোমান্টিক
samsung	স্যামসাং
september	সেপ্টেম্বর
shabdhane	শব্দহানে
shavabik	স্বাভাবিক
shomoy	সময়
shut	শাট
taar	তার
tomai	তোমাই
tuktak	টুকটাক
tuli	তুলি
unique	ইউনিক
waste	ওয়েস্ট
aa	আা
aibar	এইবার
amrao	আমরাও
bipod	বিপদ
bipode	বিপদে
bujte	বুঝতে
chair	চেয়ার
chokher	চোখের
choltise	চলতিছে
dekhale	দেখালে
dekhoto	দেখোতো
dibine	দিবিনে
divorce	ডিভোর্স
duniya	দুনিয়া
fata	ফাটা
fill	ফিল
haque	হাক
jaige	জায়গে
janei	জানেই
joggota	যোগ্যতা
karok	করক
khelte	খেলতে
kisur	কিছুর
lagano	লাগানো
macbook	ম্যাকবুক
mahi	মাহি
marka	মার্কা
meta	মেটা
muta	মুটা
nagad	নগদ
nijera	নিজেরা
niyeu	নিয়েও
ombai	ওম্বাই
ontoto	অন্তত
poire	পোইরে
poiro	পোয়ারো
rehan	রেহান
sadar	সদর
sat	সাৎ
savabik	স্বাভাবিক
shona	সোনা
sona	সোনা
sotin	সোটিন
suptor	সুপ্টর
surprise	সারপ্রাইজ
tests	টেস্টস
tou	তো
user	ইউজার
uthlam	উঠলাম
vabtisilam	ভাবতিসিলাম
yummy	ইয়ামি
ajkeu	আজকেও
akdom	একদম
allahr	আল্লাহর
ara	আরা
bed	বেড
chailam	চাইলাম
char	চার
cheka	চেকা
chola	চলা
click	ক্লিক
confidence	কনফিডেন্স
director	ডিরেক্টর
emnie	এমনি
etobar	এতবার
glo	গ্লো
goru	গরু
gusti	গুস্তি
hasina	হাসিনা
jagai	জাগাই
janai	জানাই
jayo	জাও
jede	যেদে
kaseu	কাসেও
kato	কতো
kauk	কাউক
khujte	খুঁজতে
konthen	কন্ঠেন
kottheke	কোথেকে
long	লং
lukaye	লুকায়ে
lungi	লুঙ্গি
mondol	মণ্ডল
nana	নানা
nehal	নেহাল
norway	নরওয়ে
nothing	নাথিং
parbina	পারবিনা
pashei	পাশেই
paua	পাওয়া
penguin	পেঙ্গুইন
porichoy	পরিচয়
programming	প্রোগ্রামিং
proof	প্রুফ
senti	সেন্টি
slayer	স্লেয়ার
somonnoyok	সমন্বয়ক
sukhe	সুখে
tal	তাল
thaiko	থাইকো
vaggish	ভাগ্যবান
valobasho	ভালোবাসো
wasii	ওয়াসি
wife	ওয়াইফ
zoom	জুম
acchah	আচ্ছা
aco	আছো
application	অ্যাপ্লিকেশন
aryen	আর্যেন
ashei	আছেই
ashlei	আছলেই
base	বেস
bashar	বাশার
before	বিফোর
beton	বেটন
bolchi	বলছি
bolto	বলতো
boner	বোনার
caught	কট
chapa	চাপা
clip	ক্লিপ
dadu	দাদু
dekhalam	দেখালাম
dekhis	দেখিস
dighik	দীর্ঘিক
ekar	একার
elakai	এলাকাই
emne	এমনে
fix	ফিক্স
gile	গিলে
hee	হে
interesting	ইন্টারেস্টিং
janano	জানানো
jeidin	সেইদিন
kadsi	কাঁদছি
katbo	কাটবো
khun	খুন
koiye	কয়ে
koray	করায়
koua	করা
lip	লিপ
look	লুক
mahim	মাহিম
mamar	মামার
marba	মারবা
marufer	মারুফার
masher	মাসের
mob	মব
ondhokar	অন্ধকার
panir	পানির
park	পার্ক
pasa	পাশা
porena	পরেনা
porisi	পরিষি
propose	প্রপোজ
raktim	রক্তিম
really	রিয়েলি
register	রেজিস্টার
sajid	সাজিদ
shibir	শিবির
shoho	শোহো
sikar	শিকার
sonapakhi	সোনাপাখি
sotto	সট্টো
thaktam	থাকতাম
utha	উঠা
vanga	ভাঙা
america	আমেরিকা
anwar	আনোয়ার
bhlo	ভালো
binodon	বিনোদন
bolai	বলাই
boshbe	বসবে
chosma	চোস্মা
court	কোর্ট
cutuputu	কুতুপুতু
dekhao	দেখাও
dekhtichi	দেখতিছি
dour	দৌড়
edwarde	এডওয়ার্ড
fol	ফল
gise	গিসে
imo	ইমো
invite	ইনভাইট
jaai	জাই
jail	জেইল
jeituk	যেইটুক
khauar	খাওয়ার
khida	খিদা
koyei	কয়েই
ladki	লাড়কি
legal	লিগ্যাল
lile	লিলে
limit	লিমিট
lukaiso	লুকাইসো
mam	মাম
martese	মার্তেসে
mayer	মায়ের
meet	মিট
memory	মেমোরি
mukto	মুক্তো
nitam	নিতাম
pale	পালে
pelam	পেলাম
poriman	পরিমান
pose	পোজ
purush	পুরুষ
rakh	রাখ
rendi	রেন্ডি
round	রাউন্ড
singer	সিঙ্গার
sirer	সিরের
somadhan	সমাধান
tab	ট্যাব
tartray	তার্ত্রে
thakli	থাকলি
tomk	তোমাক
yea	ইয়া
amraw	আমরাও
anle	আনলে
around	এরাউন্ড
aytijjok	আইত্তিজ্জোক
bainchod	বৈনচোদ
bo	বো
cafe	কাফে
cat	ক্যাট
chabi	চাবি
chicken	চিকেন
chle	ছলে
cllege	কলেজ
daike	দাইকে
dipto	দিপ্তো
diti	দিটি
dont	ডোন্ট
dupur	দুপুর
emotional	ইমোশনাল
food	ফুড
golay	গোলায়
instagram	ইনস্টাগ্রাম
jabane	জবানে
jaigay	জায়গায়
kati	কাটি
kinbo	কিনবো
lekhar	লেখার
library	লাইব্রেরি
literally	লিটারালি
maje	মজে
mote	মোটে
motivation	মোটিভেশন
oijnne	ওইজনে
plane	প্লেন
pliz	প্লিজ
porlam	পরলাম
position	পজিশন
ratei	রাতেই
serial	সিরিয়াল
shop	শপ
shunbo	শুনবো
somosha	সমস্যা
store	স্টোর
upay	উপায়
army	আর্মি
binding	বাইন্ডিং
clean	ক্লিন
deke	ঢেকে
dekhish	দেখিস
dhoner	ধনের
dialogue	ডায়ালগ
diyey	দিয়ে
down	ডাউন
eidei	ঐদেই
eksthe	একসাথে
express	এক্সপ্রেস
flat	ফ্ল্যাট
gallery	গ্যালারি
guest	গেস্ট
hisebe	হিসেবে
history	হিস্টরি
hoinai	হয়নাই
holew	হলেও
hope	হোপ
hour	আওয়ার
janto	জানতো
jiboner	জীবনের
kemni	কেমনি
khepe	খেপে
koibar	কয়বার
krisi	কৃষি
maddhome	মধ্যমে
never	নেভার
nij	নিজ
niyom	নিয়ম
pain	পেইন
paire	পায়ে
pokkho	পক্ষ
protibar	প্রতিবার
raterbela	রাতের বেলা
sera	সেরা
shalar	শালার
sheshe	শেষে
silent	সাইলেন্ট
stop	স্টপ
takaye	তাকায়
tarikher	তারিখের
tekar	টেকার
tell	টেল
thin	থিন
water	ওয়াটার
away	অ্যাওয়ে
ban	বান
bebosta	ব্যবস্থা
chata	ছাতা
circle	সার্কেল
damage	ড্যামেজ
dami	ডামি
dhanda	ধান্দা
dhoroner	ধরনের
dokane	দোকানে
engineering	ইঞ্জিনিয়ারিং
gangbang	গ্যাংব্যাঙ্গ
ghumaw	ঘুমাও
height	হাইট
hut	হাট
joker	জোকার
mene	মেনে
nachbo	নাচবো
obosshoi	অবশ্যই
palon	পালন
picture	পিকচার
porichito	পরিচিতো
rally	র্যালি
rastay	রাস্তায়
report	রিপোর্ট
rich	রিচ
takbir	তকবীর
thakei	থাকেই
tumie	তুমিই
tumito	তুমিতো
vaiiii	ভাইই
abal	অবল
achis	আছিস
agami	আগামী
alo	আলো
apply	এপ্লাই
azke	আজকে
backup	ব্যাকআপ
banaw	বানাও
billi	বিল্লি
bosore	বছরে
boyfriend	বয়ফ্রেন্ড
bujhlu	বুঝলাম
chupchap	চুপচাপ
coke	কোক
cringe	ক্রিঞ্জ
dekhtese	দেখতেছে
deoa	দেওয়া
directly	ডিরেক্টলি
display	ডিসপ্লে
eishob	এইসব
etokhn	এতক্ষণ
exact	এক্সেক্ট
fello	ফেলো
geli	গেলি
helicopter	হেলিকপ্টার
